RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644424859,78,job15_scenario0_37,notAssignedYet,37,notAssignedYet,long_waiting_time,
1644424861,104,job31_scenario1_63,notAssignedYet,63,notAssignedYet,long_waiting_time,
1644424861,105,job32_scenario0_64,notAssignedYet,64,notAssignedYet,long_waiting_time,
1644424862,118,job37_scenario1_77,notAssignedYet,77,notAssignedYet,long_waiting_time,
1644424862,119,job38_scenario0_78,notAssignedYet,78,notAssignedYet,long_waiting_time,
1644424868,184,job66_scenario1_143,notAssignedYet,143,notAssignedYet,long_waiting_time,
1644424869,189,job68_scenario0_148,notAssignedYet,148,notAssignedYet,long_waiting_time,
1644424869,191,job70_scenario0_150,notAssignedYet,150,notAssignedYet,long_waiting_time,
1644424870,199,job75_scenario1_158,notAssignedYet,158,notAssignedYet,long_waiting_time,
1644424870,201,job76_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644424870,206,job79_scenario1_165,notAssignedYet,165,notAssignedYet,long_waiting_time,
1644424870,209,job82_scenario0_168,notAssignedYet,168,notAssignedYet,long_waiting_time,
1644424870,211,job84_scenario0_170,notAssignedYet,170,notAssignedYet,long_waiting_time,
1644424870,212,job85_scenario0_171,notAssignedYet,171,notAssignedYet,long_waiting_time,
1644424871,222,job92_scenario0_181,notAssignedYet,181,notAssignedYet,long_waiting_time,
1644424871,229,job94_scenario0_188,notAssignedYet,188,notAssignedYet,long_waiting_time,
1644424872,252,job105_scenario0_211,notAssignedYet,211,notAssignedYet,long_waiting_time,
1644424874,294,job119_scenario0_253,notAssignedYet,253,notAssignedYet,long_waiting_time,
1644424874,304,job124_scenario0_263,notAssignedYet,263,notAssignedYet,long_waiting_time,
1644424874,309,job126_scenario0_268,notAssignedYet,268,notAssignedYet,long_waiting_time,
1644424874,315,job130_scenario0_274,notAssignedYet,274,notAssignedYet,long_waiting_time,
1644424875,317,job132_scenario0_276,notAssignedYet,276,notAssignedYet,long_waiting_time,
1644424875,326,job138_scenario0_285,notAssignedYet,285,notAssignedYet,long_waiting_time,
1644424875,331,job141_scenario1_290,notAssignedYet,290,notAssignedYet,long_waiting_time,
1644424875,336,job142_scenario0_295,notAssignedYet,295,notAssignedYet,long_waiting_time,
1644424876,355,job150_scenario1_314,notAssignedYet,314,notAssignedYet,long_waiting_time,
1644424876,369,job155_scenario1_328,notAssignedYet,328,notAssignedYet,long_waiting_time,
1644424876,370,job156_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644424876,374,job159_scenario0_333,notAssignedYet,333,notAssignedYet,long_waiting_time,
1644424876,375,job160_scenario0_334,notAssignedYet,334,notAssignedYet,long_waiting_time,
1644424877,380,job164_scenario0_339,notAssignedYet,339,notAssignedYet,long_waiting_time,
1644424877,386,job166_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644424877,395,job172_scenario0_354,notAssignedYet,354,notAssignedYet,long_waiting_time,
1644424877,400,job174_scenario0_359,notAssignedYet,359,notAssignedYet,long_waiting_time,
1644424878,403,job175_scenario1_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644424878,405,job177_scenario0_364,notAssignedYet,364,notAssignedYet,long_waiting_time,
1644424878,415,job185_scenario0_374,notAssignedYet,374,notAssignedYet,long_waiting_time,
1644424878,417,job186_scenario0_376,notAssignedYet,376,notAssignedYet,long_waiting_time,
1644424878,425,job189_scenario0_384,notAssignedYet,384,notAssignedYet,long_waiting_time,
1644424878,433,job193_scenario0_392,notAssignedYet,392,notAssignedYet,long_waiting_time,
1644424879,435,job195_scenario1_394,notAssignedYet,394,notAssignedYet,long_waiting_time,
1644424879,436,job196_scenario0_395,notAssignedYet,395,notAssignedYet,long_waiting_time,
1644424879,445,job200_scenario0_404,notAssignedYet,404,notAssignedYet,long_waiting_time,
1644424879,448,job201_scenario0_407,notAssignedYet,407,notAssignedYet,long_waiting_time,
1644424879,456,job209_scenario0_415,notAssignedYet,415,notAssignedYet,long_waiting_time,
1644424880,470,job214_scenario0_429,notAssignedYet,429,notAssignedYet,long_waiting_time,
1644424880,475,job218_scenario0_434,notAssignedYet,434,notAssignedYet,long_waiting_time,
1644424880,479,job220_scenario0_438,notAssignedYet,438,notAssignedYet,long_waiting_time,
1644424880,480,job221_scenario0_439,notAssignedYet,439,notAssignedYet,long_waiting_time,
1644424880,481,job222_scenario0_440,notAssignedYet,440,notAssignedYet,long_waiting_time,
1644424880,489,job227_scenario0_448,notAssignedYet,448,notAssignedYet,long_waiting_time,
1644424881,492,job229_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644424881,493,job230_scenario2_452,notAssignedYet,452,notAssignedYet,long_waiting_time,
1644424881,501,job235_scenario0_460,notAssignedYet,460,notAssignedYet,long_waiting_time,
1644424881,505,job237_scenario2_464,notAssignedYet,464,notAssignedYet,long_waiting_time,
1644424881,509,job240_scenario0_468,notAssignedYet,468,notAssignedYet,long_waiting_time,
1644424881,510,job241_scenario0_469,notAssignedYet,469,notAssignedYet,long_waiting_time,
1644424881,513,job243_scenario0_472,notAssignedYet,472,notAssignedYet,long_waiting_time,
1644424881,520,job245_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644424881,521,job246_scenario0_480,notAssignedYet,480,notAssignedYet,long_waiting_time,
1644424882,525,job250_scenario1_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644424882,526,job251_scenario0_485,notAssignedYet,485,notAssignedYet,long_waiting_time,
1644424882,532,job255_scenario1_491,notAssignedYet,491,notAssignedYet,long_waiting_time,
1644424882,536,job258_scenario0_495,notAssignedYet,495,notAssignedYet,long_waiting_time,
1644424882,537,job259_scenario0_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644424882,538,job260_scenario1_497,notAssignedYet,497,notAssignedYet,long_waiting_time,
1644424882,550,job267_scenario0_509,notAssignedYet,509,notAssignedYet,long_waiting_time,
1644424882,557,job272_scenario1_516,notAssignedYet,516,notAssignedYet,long_waiting_time,
1644424882,559,job273_scenario1_518,notAssignedYet,518,notAssignedYet,long_waiting_time,
1644424883,561,job275_scenario0_520,notAssignedYet,520,notAssignedYet,long_waiting_time,
1644424883,563,job276_scenario1_522,notAssignedYet,522,notAssignedYet,long_waiting_time,
1644424883,571,job279_scenario0_530,notAssignedYet,530,notAssignedYet,long_waiting_time,
1644424883,574,job282_scenario1_533,notAssignedYet,533,notAssignedYet,long_waiting_time,
1644424883,579,job283_scenario1_538,notAssignedYet,538,notAssignedYet,long_waiting_time,
1644424883,593,job290_scenario0_552,notAssignedYet,552,notAssignedYet,long_waiting_time,
1644424884,597,job291_scenario0_556,notAssignedYet,556,notAssignedYet,long_waiting_time,
1644424884,612,job298_scenario0_571,notAssignedYet,571,notAssignedYet,long_waiting_time,
1644424884,613,job299_scenario0_572,notAssignedYet,572,notAssignedYet,long_waiting_time,
1644424884,614,job300_scenario0_573,notAssignedYet,573,notAssignedYet,long_waiting_time,
1644424884,616,job301_scenario1_575,notAssignedYet,575,notAssignedYet,long_waiting_time,
1644424884,621,job303_scenario2_580,notAssignedYet,580,notAssignedYet,long_waiting_time,
1644424884,625,job306_scenario0_584,notAssignedYet,584,notAssignedYet,long_waiting_time,
1644424885,633,job311_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644424885,636,job314_scenario0_595,notAssignedYet,595,notAssignedYet,long_waiting_time,
1644424886,660,job325_scenario0_619,notAssignedYet,619,notAssignedYet,long_waiting_time,
1644424886,661,job326_scenario1_620,notAssignedYet,620,notAssignedYet,long_waiting_time,
1644424886,669,job330_scenario0_628,notAssignedYet,628,notAssignedYet,long_waiting_time,
1644424886,670,job331_scenario2_629,notAssignedYet,629,notAssignedYet,long_waiting_time,
1644424886,672,job333_scenario0_631,notAssignedYet,631,notAssignedYet,long_waiting_time,
1644424886,685,job337_scenario2_644,notAssignedYet,644,notAssignedYet,long_waiting_time,
