RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644425261,1,2,job0_scenario1_1,B54,1,4,9,
1644425261,2,3,job1_scenario1_2,os4,2,8,8,
1644425261,7,8,job2_scenario1_5,B54,5,3,8,
1644425261,8,9,job3_scenario1_8,B14,8,10,7,
1644425261,10,11,job4_scenario3_10,B51,10,3,6,
1644425261,11,12,job5_scenario0_11,B33,11,17,7,
1644425261,13,14,job6_scenario1_13,B54,13,3,6,
1644425262,17,18,job7_scenario4_17,B54,17,6,7,
1644425262,19,20,job8_scenario4_18,B51,18,5,7,
1644425262,21,22,job10_scenario2_21,B14,21,4,6,
1644425262,23,24,job11_scenario2_23,os4,23,2,5,
1644425262,24,25,job9_scenario1_19,B54,19,9,5,
1644425262,26,27,job12_scenario0_24,B51,24,7,7,
1644425262,34,35,job13_scenario1_34,B54,34,8,9,
1644425262,35,36,job14_scenario2_35,os4,35,4,8,
1644425262,37,38,job15_scenario0_37,B33,37,13,7,
1644425262,42,43,job17_scenario2_42,os4,42,5,7,
1644425262,43,44,job16_scenario1_38,B54,38,3,7,
1644425262,45,46,job19_scenario1_45,B14,45,9,6,
1644425262,47,48,job20_scenario3_47,in4,47,3,6,
1644425263,48,49,job21_scenario3_48,B51,48,3,6,
1644425263,48,49,job18_scenario2_43,os4,43,2,5,
1644425263,49,50,job22_scenario1_49,B54,49,4,4,
1644425263,52,53,job24_scenario2_52,B33,52,1,7,
1644425263,55,56,job23_scenario1_51,B54,51,9,9,
1644425263,55,56,job25_scenario1_55,B14,55,8,8,
1644425263,56,57,job26_scenario1_56,B51,56,11,7,
1644425263,57,58,job27_scenario3_57,os4,57,2,6,
1644425263,58,59,job28_scenario3_58,B11,58,2,5,
1644425263,63,64,job31_scenario1_63,in27,63,11,6,
1644425263,64,65,job32_scenario0_64,B33,64,15,6,
1644425263,64,65,job30_scenario1_62,B14,62,6,5,
1644425263,65,66,job29_scenario1_60,B54,60,5,5,
1644425263,65,66,job33_scenario4_65,B11,65,3,4,
1644425263,70,71,job34_scenario1_68,B11,68,11,5,
1644425263,71,72,job36_scenario4_71,B54,71,4,6,
1644425263,71,72,job35_scenario1_70,B14,70,5,5,
1644425264,77,78,job37_scenario1_77,B54,77,5,7,
1644425264,78,79,job38_scenario0_78,B51,78,10,6,
1644425264,79,80,job39_scenario3_79,in4,79,2,5,
1644425264,81,82,job40_scenario2_81,B33,81,2,5,
1644425264,82,83,job41_scenario4_82,in4,82,9,6,
1644425264,83,84,job42_scenario3_83,B14,83,4,6,
1644425264,89,90,job44_scenario1_89,B14,89,7,8,
1644425264,90,91,job45_scenario2_90,B33,90,1,7,
1644425264,91,92,job43_scenario4_85,os4,85,7,6,
1644425264,91,92,job46_scenario3_91,B51,91,2,5,
1644425264,94,95,job47_scenario3_92,B51,92,2,7,
1644425264,94,95,job48_scenario2_94,B33,94,4,6,
1644425264,95,96,job49_scenario1_95,B54,95,9,5,
1644425264,100,101,job50_scenario2_96,B33,96,2,8,
1644425264,100,101,job51_scenario3_100,B51,100,2,7,
1644425265,104,105,job53_scenario2_104,B33,104,6,8,
1644425265,106,107,job52_scenario1_103,B54,103,5,8,
1644425265,114,115,job54_scenario2_114,B33,114,5,9,
1644425265,115,116,job55_scenario1_115,B14,115,8,8,
1644425265,121,122,job56_scenario2_117,B33,117,1,8,
1644425265,121,122,job57_scenario1_121,B54,121,6,7,
1644425265,127,128,job59_scenario1_127,B14,127,7,8,
1644425265,128,129,job58_scenario1_126,B54,126,5,8,
1644425265,128,129,job60_scenario1_128,os4,128,8,7,
1644425265,133,134,job62_scenario4_133,in4,133,3,6,
1644425265,135,136,job61_scenario1_130,B54,130,7,7,
1644425265,135,136,job63_scenario1_135,B14,135,6,6,
1644425265,136,137,job64_scenario4_136,B11,136,3,5,
1644425266,143,144,job65_scenario1_138,B54,138,6,9,
1644425266,143,144,job66_scenario1_143,B11,143,9,8,
1644425266,145,146,job67_scenario2_145,os4,145,6,7,
1644425266,148,149,job68_scenario0_148,B33,148,13,6,
1644425266,150,151,job70_scenario0_150,B51,150,11,6,
1644425266,150,151,job69_scenario1_149,B54,149,2,5,
1644425266,153,154,job71_scenario3_152,B11,152,1,7,
1644425266,154,155,job72_scenario1_154,B54,154,6,6,
1644425266,155,156,job73_scenario3_155,os4,155,3,6,
1644425266,160,161,job74_scenario2_157,os4,157,3,6,
1644425266,161,162,job75_scenario1_158,B54,158,9,6,
1644425266,161,162,job77_scenario3_161,B11,161,2,5,
1644425266,163,164,job76_scenario0_160,B51,160,10,6,
1644425266,164,165,job78_scenario4_164,in4,164,3,7,
1644425267,166,167,job80_scenario2_166,B14,166,3,6,
1644425267,167,168,job81_scenario3_167,os4,167,5,5,
1644425267,169,170,job83_scenario2_169,B33,169,3,5,
1644425267,170,171,job82_scenario0_168,B14,168,17,5,
1644425267,171,172,job79_scenario1_165,B54,165,7,5,
1644425267,174,175,job85_scenario0_171,os4,171,21,7,
1644425267,174,175,job84_scenario0_170,B51,170,12,6,
1644425267,175,176,job86_scenario1_174,B11,174,9,5,
1644425267,176,177,job88_scenario4_176,in4,176,6,4,
1644425267,177,178,job87_scenario2_175,B33,175,3,3,
1644425267,179,180,job89_scenario1_177,B54,177,6,3,
1644425267,181,182,job92_scenario0_181,in27,181,27,3,
1644425267,181,182,job91_scenario2_180,B33,180,5,2,
1644425267,184,185,job90_scenario3_179,in4,179,2,2,
1644425267,186,187,job93_scenario1_182,B54,182,6,3,
1644425268,188,189,job94_scenario0_188,B33,188,12,6,
1644425268,189,190,job95_scenario3_189,B14,189,8,5,
1644425268,192,193,job97_scenario3_192,B51,192,7,4,
1644425268,195,196,job96_scenario1_190,B54,190,7,4,
1644425268,196,197,job99_scenario2_195,os4,195,4,4,
1644425268,196,197,job100_scenario3_196,in4,196,4,3,
1644425268,198,199,job101_scenario2_198,B14,198,2,3,
1644425268,201,202,job103_scenario3_201,B33,201,5,7,
1644425268,201,202,job102_scenario2_199,os4,199,1,6,
1644425268,201,202,job98_scenario0_193,B51,193,11,5,
1644425268,204,205,job104_scenario0_202,B54,202,10,6,
1644425268,211,212,job105_scenario0_211,B33,211,12,7,
1644425269,220,221,job106_scenario1_220,B54,220,6,8,
1644425269,225,226,job107_scenario1_225,B14,225,8,8,
1644425269,227,228,job108_scenario1_227,B54,227,6,8,
1644425269,228,229,job109_scenario2_228,B33,228,2,7,
1644425269,230,231,job111_scenario1_230,os4,230,7,6,
1644425269,232,233,job112_scenario3_232,in4,232,3,6,
