RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644425541,186,job79_scenario1_165,notAssignedYet,165,notAssignedYet,long_waiting_time,
1644425541,191,job84_scenario0_170,notAssignedYet,170,notAssignedYet,long_waiting_time,
1644425542,201,job91_scenario2_180,notAssignedYet,180,notAssignedYet,long_waiting_time,
1644425542,209,job94_scenario0_188,notAssignedYet,188,notAssignedYet,long_waiting_time,
1644425545,295,job130_scenario0_274,notAssignedYet,274,notAssignedYet,long_waiting_time,
1644425545,297,job132_scenario0_276,notAssignedYet,276,notAssignedYet,long_waiting_time,
1644425547,355,job160_scenario0_334,notAssignedYet,334,notAssignedYet,long_waiting_time,
1644425548,375,job172_scenario0_354,notAssignedYet,354,notAssignedYet,long_waiting_time,
1644425549,385,job177_scenario0_364,notAssignedYet,364,notAssignedYet,long_waiting_time,
1644425549,400,job187_scenario1_379,notAssignedYet,379,notAssignedYet,long_waiting_time,
1644425550,413,job193_scenario0_392,notAssignedYet,392,notAssignedYet,long_waiting_time,
1644425550,415,job195_scenario1_394,notAssignedYet,394,notAssignedYet,long_waiting_time,
1644425550,416,job196_scenario0_395,notAssignedYet,395,notAssignedYet,long_waiting_time,
1644425551,434,job207_scenario1_413,notAssignedYet,413,notAssignedYet,long_waiting_time,
1644425551,450,job214_scenario0_429,notAssignedYet,429,notAssignedYet,long_waiting_time,
1644425551,455,job218_scenario0_434,notAssignedYet,434,notAssignedYet,long_waiting_time,
1644425552,461,job222_scenario0_440,notAssignedYet,440,notAssignedYet,long_waiting_time,
1644425552,469,job227_scenario0_448,notAssignedYet,448,notAssignedYet,long_waiting_time,
1644425552,472,job229_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644425552,481,job235_scenario0_460,notAssignedYet,460,notAssignedYet,long_waiting_time,
1644425553,489,job240_scenario0_468,notAssignedYet,468,notAssignedYet,long_waiting_time,
1644425553,500,job245_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644425553,506,job251_scenario0_485,notAssignedYet,485,notAssignedYet,long_waiting_time,
1644425554,510,job254_scenario1_489,notAssignedYet,489,notAssignedYet,long_waiting_time,
1644425554,516,job258_scenario0_495,notAssignedYet,495,notAssignedYet,long_waiting_time,
1644425554,517,job259_scenario0_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644425555,530,job267_scenario0_509,notAssignedYet,509,notAssignedYet,long_waiting_time,
1644425555,551,job279_scenario0_530,notAssignedYet,530,notAssignedYet,long_waiting_time,
1644425558,605,job306_scenario0_584,notAssignedYet,584,notAssignedYet,long_waiting_time,
1644425558,612,job310_scenario2_591,notAssignedYet,591,notAssignedYet,long_waiting_time,
1644425558,613,job311_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644425559,629,job319_scenario2_608,notAssignedYet,608,notAssignedYet,long_waiting_time,
1644425560,649,job330_scenario0_628,notAssignedYet,628,notAssignedYet,long_waiting_time,
1644425560,665,job337_scenario2_644,notAssignedYet,644,notAssignedYet,long_waiting_time,
1644425560,671,job341_scenario3_650,notAssignedYet,650,notAssignedYet,long_waiting_time,
1644425563,720,job366_scenario0_699,notAssignedYet,699,notAssignedYet,long_waiting_time,
1644425576,877,job437_scenario3_856,notAssignedYet,856,notAssignedYet,long_waiting_time,
1644425577,889,job442_scenario0_868,notAssignedYet,868,notAssignedYet,long_waiting_time,
1644425578,900,job449_scenario1_879,notAssignedYet,879,notAssignedYet,long_waiting_time,
1644425579,902,job450_scenario0_881,notAssignedYet,881,notAssignedYet,long_waiting_time,
1644425581,935,job466_scenario3_914,notAssignedYet,914,notAssignedYet,long_waiting_time,
1644425584,964,job482_scenario2_943,notAssignedYet,943,notAssignedYet,long_waiting_time,
1644425584,966,job483_scenario0_945,notAssignedYet,945,notAssignedYet,long_waiting_time,
1644425584,973,job486_scenario1_952,notAssignedYet,952,notAssignedYet,long_waiting_time,
1644425586,990,job494_scenario0_969,notAssignedYet,969,notAssignedYet,long_waiting_time,
1644425587,1002,job501_scenario4_981,notAssignedYet,981,notAssignedYet,long_waiting_time,
1644425593,1088,job538_scenario2_1067,notAssignedYet,1067,notAssignedYet,long_waiting_time,
1644425593,1099,job542_scenario0_1078,notAssignedYet,1078,notAssignedYet,long_waiting_time,
1644425594,1112,job547_scenario2_1091,notAssignedYet,1091,notAssignedYet,long_waiting_time,
1644425594,1114,job549_scenario0_1093,notAssignedYet,1093,notAssignedYet,long_waiting_time,
1644425594,1118,job552_scenario2_1097,notAssignedYet,1097,notAssignedYet,long_waiting_time,
1644425606,1311,job624_scenario1_1290,notAssignedYet,1290,notAssignedYet,long_waiting_time,
1644425606,1312,job625_scenario2_1291,notAssignedYet,1291,notAssignedYet,long_waiting_time,
1644425607,1327,job629_scenario1_1306,notAssignedYet,1306,notAssignedYet,long_waiting_time,
1644425607,1328,job630_scenario1_1307,notAssignedYet,1307,notAssignedYet,long_waiting_time,
1644425608,1337,job635_scenario2_1316,notAssignedYet,1316,notAssignedYet,long_waiting_time,
1644425610,1366,job648_scenario0_1345,notAssignedYet,1345,notAssignedYet,long_waiting_time,
1644425611,1370,job649_scenario3_1349,notAssignedYet,1349,notAssignedYet,long_waiting_time,
1644425614,1420,job669_scenario1_1399,notAssignedYet,1399,notAssignedYet,long_waiting_time,
1644425614,1422,job671_scenario0_1401,notAssignedYet,1401,notAssignedYet,long_waiting_time,
