RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418382,101,job39_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644418383,108,job42_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644418383,115,job47_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644418384,144,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644418385,149,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418386,173,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418387,181,job84_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644418387,188,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644418388,215,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418388,219,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418388,220,job103_scenario0_199,notAssignedYet,199,notAssignedYet,long_waiting_time,
1644418389,223,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418389,225,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644418389,233,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644418389,234,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418392,294,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644418394,329,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644418394,331,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644418395,350,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418395,355,job179_scenario1_334,notAssignedYet,334,notAssignedYet,long_waiting_time,
1644418396,363,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644418396,366,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418396,369,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644418397,383,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644418398,427,job220_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644418401,487,job249_scenario0_466,notAssignedYet,466,notAssignedYet,long_waiting_time,
1644418401,488,job250_scenario0_467,notAssignedYet,467,notAssignedYet,long_waiting_time,
1644418402,505,job261_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644418403,532,job276_scenario0_511,notAssignedYet,511,notAssignedYet,long_waiting_time,
1644418404,584,job301_scenario2_563,notAssignedYet,563,notAssignedYet,long_waiting_time,
1644418405,588,job303_scenario0_567,notAssignedYet,567,notAssignedYet,long_waiting_time,
1644418405,610,job314_scenario0_589,notAssignedYet,589,notAssignedYet,long_waiting_time,
1644418405,616,job318_scenario1_595,notAssignedYet,595,notAssignedYet,long_waiting_time,
1644418407,658,job338_scenario0_637,notAssignedYet,637,notAssignedYet,long_waiting_time,
1644418407,664,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644418407,674,job347_scenario0_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
1644418414,922,job457_scenario0_901,notAssignedYet,901,notAssignedYet,long_waiting_time,
1644418415,933,job463_scenario0_912,notAssignedYet,912,notAssignedYet,long_waiting_time,
1644418415,940,job468_scenario0_919,notAssignedYet,919,notAssignedYet,long_waiting_time,
1644418415,954,job474_scenario0_933,notAssignedYet,933,notAssignedYet,long_waiting_time,
1644418415,955,job475_scenario0_934,notAssignedYet,934,notAssignedYet,long_waiting_time,
1644418416,968,job481_scenario0_947,notAssignedYet,947,notAssignedYet,long_waiting_time,
1644418416,988,job490_scenario0_967,notAssignedYet,967,notAssignedYet,long_waiting_time,
1644418418,1066,job522_scenario0_1045,notAssignedYet,1045,notAssignedYet,long_waiting_time,
1644418418,1074,job524_scenario0_1053,notAssignedYet,1053,notAssignedYet,long_waiting_time,
1644418418,1080,job528_scenario0_1059,notAssignedYet,1059,notAssignedYet,long_waiting_time,
1644418419,1120,job545_scenario0_1099,notAssignedYet,1099,notAssignedYet,long_waiting_time,
1644418421,1201,job575_scenario0_1180,notAssignedYet,1180,notAssignedYet,long_waiting_time,
