RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644418378,0,1,job0_scenario1_0,B54,0,5,5,
1644418378,4,5,job1_scenario1_4,B14,4,8,4,
1644418378,7,8,job2_scenario2_7,B54,7,7,4,
1644418378,9,10,job3_scenario1_9,in27,9,15,3,
1644418378,11,12,job4_scenario1_11,B11,11,10,2,
1644418378,15,16,job5_scenario0_15,B54,15,12,3,
1644418378,18,19,job6_scenario1_18,B14,18,9,2,
1644418379,19,20,job7_scenario1_19,cn12,19,20,1,
1644418379,22,23,job8_scenario1_20,B11,20,8,1,
1644418379,25,26,job10_scenario4_24,in27,24,5,1,
1644418379,28,29,job9_scenario1_22,B14,22,9,2,
1644418379,28,29,job11_scenario0_26,B54,26,12,1,
1644418379,31,32,job12_scenario1_31,in27,31,13,2,
1644418379,32,33,job13_scenario1_32,B11,32,7,1,
1644418379,38,39,job14_scenario2_33,B14,33,6,1,
1644418379,40,41,job15_scenario4_34,B11,34,3,2,
1644418380,40,41,job18_scenario3_40,cn12,40,10,1,
1644418380,41,42,job17_scenario2_37,B54,37,7,1,
1644418380,44,45,job16_scenario1_35,B11,35,8,1,
1644418380,45,46,job19_scenario2_43,B14,43,2,2,
1644418380,47,48,job20_scenario3_47,in27,47,4,1,
1644418380,49,50,job21_scenario1_49,B54,49,5,2,
1644418380,52,53,job22_scenario1_52,B14,52,7,3,
1644418380,54,55,job23_scenario1_54,B11,54,10,3,
1644418380,55,56,job24_scenario1_55,B54,55,6,3,
1644418380,56,57,job25_scenario1_56,in27,56,10,2,
1644418380,59,60,job26_scenario4_59,cn12,59,11,1,
1644418380,60,61,job27_scenario0_60,B14,60,19,1,
1644418381,62,63,job28_scenario1_61,B54,61,5,1,
1644418381,65,66,job29_scenario2_65,B11,65,9,1,
1644418381,67,68,job30_scenario4_66,in27,66,5,1,
1644418381,68,69,job32_scenario2_68,B54,68,5,1,
1644418381,71,72,job34_scenario3_70,cn12,70,6,1,
1644418381,73,74,job33_scenario4_69,in27,69,8,1,
1644418381,74,75,job37_scenario1_74,B54,74,8,1,
1644418381,75,76,job36_scenario1_73,B11,73,11,1,
1644418381,78,79,job38_scenario1_78,cn12,78,20,1,
1644418381,80,81,job35_scenario0_72,B14,72,17,1,
1644418382,82,83,job40_scenario3_82,in27,82,8,1,
1644418382,83,84,job31_scenario0_67,B54,67,15,1,
1644418382,87,88,job41_scenario1_86,B11,86,8,1,
1644418382,91,92,job43_scenario4_88,in27,88,6,1,
1644418382,96,97,job49_scenario4_96,B11,96,5,1,
1644418382,98,99,job46_scenario2_93,B14,93,5,2,
1644418382,98,99,job45_scenario1_91,in27,91,17,1,
1644418382,99,100,job48_scenario2_95,B54,95,3,2,
1644418382,99,100,job50_scenario1_99,cn12,99,19,1,
1644418383,102,103,job44_scenario1_89,B11,89,11,1,
1644418383,103,104,job52_scenario2_102,B54,102,5,1,
1644418383,104,105,job53_scenario1_103,B14,103,9,1,
1644418383,109,110,job55_scenario4_105,B54,105,1,1,
1644418383,111,112,job56_scenario1_108,B54,108,8,1,
1644418383,114,115,job58_scenario3_111,B11,111,5,2,
1644418383,114,115,job57_scenario2_110,B14,110,6,1,
1644418383,116,117,job54_scenario0_104,in27,104,26,1,
1644418383,119,120,job60_scenario3_118,cn12,118,8,1,
1644418383,120,121,job51_scenario0_101,B54,101,13,2,
1644418383,120,121,job59_scenario0_113,B11,113,24,1,
1644418383,121,122,job61_scenario0_119,B14,119,17,1,
1644418384,128,129,job64_scenario2_127,cn12,127,18,1,
1644418384,134,135,job63_scenario1_124,B54,124,6,1,
1644418384,139,140,job68_scenario3_138,B14,138,5,1,
1644418384,141,142,job67_scenario4_135,B54,135,3,1,
1644418384,143,144,job69_scenario3_139,in27,139,9,1,
1644418385,145,146,job72_scenario3_144,B11,144,5,3,
