RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644423322,3,4,job0_scenario2_3,in22,3,1,11,
1644423322,5,6,job1_scenario4_5,B54,5,3,11,
1644423322,7,8,job2_scenario4_7,in4,7,3,10,
1644423322,8,9,job3_scenario2_8,os4,8,3,9,
1644423322,13,14,job4_scenario0_13,sh10,13,4,11,
1644423322,15,16,job5_scenario0_15,B33,15,15,10,
1644423322,16,17,job6_scenario0_16,B51,16,11,9,
1644423322,17,18,job7_scenario1_17,B54,17,7,8,
1644423322,21,22,job8_scenario0_21,sh10,21,7,8,
1644423322,23,24,job9_scenario2_23,B14,23,2,7,
1644423323,24,25,job10_scenario2_24,in22,24,6,6,
1644423323,26,27,job11_scenario3_26,B11,26,2,7,
1644423323,27,28,job12_scenario1_27,B14,27,9,6,
1644423323,28,29,job13_scenario4_28,B54,28,5,6,
1644423323,35,36,job14_scenario1_35,B54,35,3,10,
1644423323,36,37,job15_scenario1_36,sh10,36,4,9,
1644423323,38,39,job16_scenario1_38,B11,38,9,9,
1644423323,39,40,job17_scenario1_39,B14,39,6,9,
1644423324,47,48,job18_scenario1_47,B14,47,5,10,
1644423324,49,50,job19_scenario1_49,B33,49,11,10,
1644423324,50,51,job20_scenario1_50,B54,50,3,9,
1644423324,51,52,job21_scenario0_51,sh10,51,4,8,
1644423324,54,55,job22_scenario0_54,B54,54,9,9,
1644423324,56,57,job23_scenario0_56,sh10,56,4,9,
1644423324,57,58,job24_scenario1_57,os4,57,9,8,
1644423324,58,59,job25_scenario4_58,B14,58,4,7,
1644423324,59,60,job26_scenario0_59,B51,59,15,6,
1644423324,61,62,job27_scenario3_61,B11,61,3,7,
1644423324,64,65,job28_scenario2_64,sh10,64,2,8,
1644423325,67,68,job29_scenario1_67,B54,67,4,10,
1644423325,70,71,job30_scenario0_70,sh10,70,2,9,
1644423325,71,72,job31_scenario2_71,os4,71,2,8,
1644423325,74,75,job32_scenario4_74,B14,74,3,10,
1644423325,77,78,job33_scenario2_77,sh10,77,5,10,
1644423325,79,80,job34_scenario3_79,B14,79,6,10,
1644423325,80,81,job35_scenario0_80,B51,80,11,9,
1644423325,81,82,job36_scenario3_81,B33,81,7,8,
1644423325,82,83,job37_scenario0_82,B54,82,13,7,
1644423325,83,84,job38_scenario2_83,sh10,83,1,7,
1644423325,84,85,job39_scenario1_84,B11,84,10,6,
1644423325,87,88,job40_scenario0_87,sh10,87,6,7,
1644423326,89,90,job41_scenario2_89,B33,89,1,7,
1644423326,90,91,job42_scenario1_90,in22,90,9,6,
1644423326,94,95,job43_scenario0_94,sh10,94,7,8,
1644423326,95,96,job44_scenario1_95,B14,95,4,8,
1644423326,96,97,job45_scenario1_96,B54,96,5,8,
1644423326,97,98,job46_scenario4_97,B11,97,4,7,
1644423326,98,99,job47_scenario0_98,B51,98,8,6,
1644423326,99,100,job48_scenario3_99,in27,99,5,5,
1644423326,101,102,job49_scenario0_101,B14,101,14,6,
1644423326,103,104,job50_scenario1_103,sh10,103,4,8,
1644423326,106,107,job51_scenario1_106,B54,106,8,8,
1644423326,107,108,job52_scenario1_107,in22,107,9,8,
1644423326,108,109,job53_scenario0_108,B51,108,7,8,
1644423326,109,110,job54_scenario3_109,B11,109,3,7,
1644423327,111,112,job55_scenario2_111,os4,111,2,6,
1644423327,113,114,job56_scenario1_113,sh10,113,4,6,
1644423327,114,115,job57_scenario2_114,os4,114,3,6,
1644423327,116,117,job58_scenario3_116,B33,116,1,8,
1644423327,118,119,job59_scenario1_118,os4,118,7,11,
1644423327,120,121,job60_scenario2_120,B54,120,3,10,
1644423327,122,123,job61_scenario4_122,B11,122,5,9,
1644423327,123,124,job62_scenario3_123,in4,123,3,8,
1644423327,124,125,job63_scenario4_124,B51,124,2,8,
1644423327,127,128,job64_scenario3_127,in22,127,3,10,
1644423328,130,131,job65_scenario4_130,B51,130,3,10,
1644423328,131,132,job66_scenario0_131,sh10,131,3,10,
1644423328,133,134,job67_scenario1_133,B54,133,4,9,
1644423328,141,142,job68_scenario4_141,B11,141,5,11,
1644423328,144,145,job69_scenario2_144,os4,144,2,10,
1644423328,145,146,job70_scenario4_145,B14,145,6,9,
1644423328,150,151,job71_scenario1_150,B11,150,6,10,
1644423328,151,152,job72_scenario2_151,B33,151,1,9,
1644423329,153,154,job73_scenario4_153,sh10,153,5,10,
1644423329,154,155,job74_scenario1_154,B14,154,6,9,
1644423329,157,158,job75_scenario3_157,in4,157,6,9,
1644423329,158,159,job76_scenario2_158,in22,158,2,8,
1644423329,159,160,job77_scenario2_159,os4,159,2,8,
1644423329,165,166,job78_scenario1_165,B54,165,5,11,
1644423329,167,168,job79_scenario1_167,B14,167,7,10,
1644423329,169,170,job80_scenario2_169,in22,169,5,9,
1644423329,173,174,job81_scenario0_173,sh10,173,6,9,
1644423330,174,175,job82_scenario2_174,os4,174,1,8,
1644423330,175,176,job83_scenario1_175,B14,175,7,9,
1644423330,177,178,job84_scenario1_177,B54,177,4,9,
1644423330,178,179,job85_scenario4_178,os4,178,4,8,
1644423330,179,180,job86_scenario0_179,B51,179,13,7,
1644423330,182,183,job87_scenario1_182,sh10,182,7,8,
1644423330,183,184,job88_scenario1_183,B54,183,2,9,
1644423330,185,186,job89_scenario0_185,os4,185,17,8,
1644423330,190,191,job90_scenario3_190,in22,190,2,9,
1644423330,192,193,job91_scenario4_192,in4,192,2,8,
1644423330,193,194,job92_scenario3_193,in27,193,3,9,
1644423331,194,195,job93_scenario1_194,sh10,194,3,8,
1644423331,195,196,job94_scenario3_195,in4,195,2,8,
1644423331,197,198,job95_scenario1_197,B54,197,5,8,
1644423331,198,199,job96_scenario4_198,B51,198,1,9,
1644423331,199,200,job97_scenario3_199,in22,199,3,8,
1644423331,200,201,job98_scenario3_200,B51,200,5,8,
1644423331,202,203,job99_scenario2_202,B33,202,5,7,
1644423331,203,204,job100_scenario3_203,in27,203,5,9,
1644423331,204,205,job101_scenario1_204,sh10,204,2,8,
1644423331,206,207,job102_scenario3_206,B54,206,6,8,
1644423331,207,208,job103_scenario4_207,B11,207,2,8,
1644423331,211,212,job104_scenario0_211,sh10,211,4,10,
1644423331,212,213,job105_scenario1_212,B14,212,9,9,
1644423331,216,217,job106_scenario1_216,B54,216,8,10,
1644423332,217,218,job107_scenario1_217,sh10,217,3,9,
1644423332,218,219,job108_scenario3_218,B11,218,4,8,
1644423332,220,221,job109_scenario1_220,os4,220,6,7,
1644423332,224,225,job110_scenario2_224,sh10,224,1,9,
