,job55_scenario2_111,job56_scenario1_113,job57_scenario2_114,
in27,0.07956184803394667,0.07956184803394667,0.07956184803394667,
B14,0.1728818495670859,0.06570352874493973,0.12937013325613822,
B11,0.1728818495670859,0.14976268321349445,0.1728818495670859,
cn12,0.05287272916534658,0.05287272916534658,0.0,
B54,0.3897809240169733,0.23113749611519385,0.14976268321349445,
B51,0.06570352874493973,0.05287272916534658,0.09462669877608498,
os4,0.31958008883742545,0.09462669877608498,0.3897809240169733,
in4,0.07956184803394667,0.06570352874493973,0.09462669877608498,
B33,0.31958008883742545,0.040927540533906626,0.3897809240169733,
sh10,0.31958008883742545,0.3897809240169733,0.31958008883742545,
in22,0.2697718036152339,0.05287272916534658,0.14976268321349445,
