,job797_scenario0_1852,job800_scenario3_1858,
in27,0.38041991116257445,0.4569173152533661,
B14,0.31866643730894284,0.7173281060142012,
B11,0.31021907598302667,0.5004290315643138,
cn12,0.14040167035909545,0.5004290315643138,
B54,0.0,0.0128307995795931,
B51,0.38041991116257445,0.5004290315643138,
os4,0.35730074480898294,0.5004290315643138,
in4,0.30216476037157347,0.8373372264159405,
B33,0.4569173152533661,0.5973189856124618,
sh10,0.40710903003117455,0.527118150432914,
in22,0.42217388077331286,0.4569173152533661,
