,job874_scenario1_2069,job875_scenario2_2071,
in27,0.04463964579111923,0.07825515079100098,
B14,0.22495339006134052,0.4151633456426277,
B11,0.19826427119274032,0.10494426965960107,
cn12,0.0,0.025382421625654406,
B54,0.34496251046307985,0.22495339006134052,
B51,0.10494426965960107,0.19826427119274032,
os4,0.12000912040173939,0.1365107973391088,
in4,0.06630996215956103,0.07825515079100098,
B33,0.10494426965960107,0.4151633456426277,
sh10,0.2951542252408883,0.34496251046307985,
in22,0.1365107973391088,0.2951542252408883,
