,job38_scenario2_83,job39_scenario1_84,job40_scenario0_87,
in27,0.39866166870525827,0.3600273612052182,0.3190998206713116,
B14,0.8288898650900243,0.8288898650900243,0.3383570448367764,
B11,0.46886250388480605,0.5888716242865455,0.3190998206713116,
cn12,0.34885338348306666,0.32846083352571054,0.13825087794442326,
B54,0.34885338348306666,0.22884426308132721,0.0,
B51,0.3600273612052182,0.5186707891069977,0.4919816702383975,
os4,0.5888716242865455,0.39866166870525827,0.34885338348306666,
in4,0.3190998206713116,0.31021907598302656,0.34885338348306666,
B33,0.5186707891069977,0.32846083352571054,0.4137265194473966,
sh10,0.8288898650900243,0.8288898650900243,0.5502373167865054,
in22,0.4484699539274498,0.5186707891069977,0.2937173990456572,
