,job317_scenario2_602,job318_scenario1_604,
in27,0.1365107973391088,0.07825515079100098,
B14,0.17514510483914886,0.34496251046307985,
B11,0.15475255488179263,0.07825515079100098,
cn12,0.0,0.06630996215956103,
B54,0.25651991774084826,0.2951542252408883,
B51,0.025382421625654406,0.09108595037059414,
os4,0.2951542252408883,0.22495339006134052,
in4,0.06630996215956103,0.12000912040173939,
B33,0.2951542252408883,0.10494426965960107,
sh10,0.4151633456426277,0.4151633456426277,
in22,0.1365107973391088,0.19826427119274032,
