,job606_scenario2_1257,job608_scenario3_1259,job609_scenario4_1260,
in27,0.10494426965960107,0.19826427119274032,0.1365107973391088,
B14,0.34496251046307985,0.34496251046307985,0.10494426965960107,
B11,0.1365107973391088,0.19826427119274032,0.34496251046307985,
cn12,0.0,0.06630996215956103,0.4151633456426277,
B54,0.19826427119274032,0.15475255488179263,0.34496251046307985,
B51,0.09108595037059414,0.4151633456426277,0.4151633456426277,
os4,0.2951542252408883,0.12000912040173939,0.4151633456426277,
in4,0.09108595037059414,0.2951542252408883,0.1365107973391088,
B33,0.4151633456426277,0.25651991774084826,0.1365107973391088,
sh10,0.25651991774084826,0.1365107973391088,0.25651991774084826,
in22,0.4151633456426277,0.22495339006134052,0.34496251046307985,
