,job495_scenario0_1011,job497_scenario2_1014,
in27,0.1119548047902863,0.2267952857609533,
B14,0.0,0.12845648172765567,
B11,0.1670907892276957,0.3369081948516267,
cn12,0.020392549957356065,0.30216476037157347,
B54,0.3186664373089429,0.4071090300311746,
B51,0.2732415903404282,0.19020995558128728,
os4,0.3369081948516267,0.43867555771068234,
in4,0.1670907892276957,0.2732415903404282,
B33,0.30216476037157347,0.3804199111625744,
sh10,0.7173281060142012,0.5973189856124618,
in22,0.19020995558128728,0.5271181504329139,
