,job623_scenario3_1287,job628_scenario1_1292,job629_scenario4_1293,
in27,0.32846083352571054,0.19459339383496416,0.25825999834616264,
B14,0.3600273612052183,0.25825999834616264,0.3600273612052183,
B11,0.32846083352571054,0.16981740562393105,0.3600273612052183,
cn12,0.14814708925548925,0.07458427343322471,0.2235165638661094,
B54,0.0,0.08137481290169946,0.08137481290169946,
B51,0.3600273612052183,0.181762594255371,0.3986616687052583,
os4,0.5186707891069977,0.2084517131239711,0.2235165638661094,
in4,0.30177171465711033,0.19459339383496416,0.3986616687052583,
B33,0.6386799095087371,0.24001824080347883,0.2084517131239711,
sh10,0.3600273612052183,0.44846995392744987,0.44846995392744987,
in22,0.16981740562393105,0.2084517131239711,0.3600273612052183,
