,job52_scenario1_107,job55_scenario2_111,
in27,0.15157564808124718,0.12000912040173944,
B14,0.1061508011127325,0.21332912193487868,
B11,0.15157564808124718,0.21332912193487868,
cn12,0.0,0.09332000153313935,
B54,0.3600273612052182,0.43022819638476606,
B51,0.1061508011127325,0.1061508011127325,
os4,0.169817405623931,0.3600273612052182,
in4,0.040447272367792775,0.12000912040173944,
B33,0.09332000153313935,0.3600273612052182,
sh10,0.43022819638476606,0.3600273612052182,
in22,0.12000912040173944,0.12000912040173944,
