,job5_scenario0_15,job7_scenario1_17,
in27,0.27324159034042816,0.3932507107421676,
B14,0.35730074480898294,0.47730986521072233,
B11,0.26041079076083495,0.38041991116257445,
cn12,0.1499345309326796,0.3369081948516268,
B54,0.3468044061626927,0.5586846781124217,
B51,0.0,0.08526568592168615,
os4,0.3932507107421676,0.38041991116257445,
in4,0.35730074480898294,0.38041991116257445,
B33,0.40710903003117455,0.42217388077331286,
sh10,0.5586846781124217,0.5004290315643138,
in22,0.35730074480898294,0.3275471819972279,
