,job499_scenario2_1017,job500_scenario0_1019,job501_scenario3_1020,
in27,0.40710903003117455,0.21689907444988732,0.48848384293287395,
B14,0.5769264356551056,0.28709990962943516,0.5769264356551056,
B11,0.3519730455937651,0.20983129462935513,0.3684747225311345,
cn12,0.2573463468176801,0.07020083517954767,0.3684747225311345,
B54,0.527118150432914,0.31021907598302667,0.48848384293287395,
B51,0.2766035709831449,0.28709990962943516,0.4569173152533662,
os4,0.33690819485162676,0.28709990962943516,0.527118150432914,
in4,0.2982738873515867,0.21689907444988732,0.7671363912363928,
B33,0.12000912040173939,0.0,0.07020083517954778,
sh10,0.5769264356551056,0.3684747225311345,0.48848384293287395,
in22,0.527118150432914,0.24846560212939506,0.5769264356551056,
