,job576_scenario1_1200,job578_scenario0_1204,job579_scenario0_1206,
in27,0.24308268474663386,0.17288184956708608,0.17288184956708608,
B14,0.4599817591965212,0.17288184956708608,0.21996351839304235,
B11,0.3013383312947417,0.19957096843568622,0.17288184956708608,
cn12,0.2094671797467521,0.0,0.00306444394315486,
B54,0.3630918051483732,0.2311374961151939,0.28483665435737227,
B51,0.3195800888374255,0.3195800888374255,0.255913484326227,
os4,0.255913484326227,0.19957096843568622,0.2311374961151939,
in4,0.3013383312947417,0.17288184956708608,0.1497626832134945,
B33,0.2311374961151939,0.2311374961151939,0.3013383312947417,
sh10,0.4599817591965212,0.42134745169648113,0.3630918051483732,
in22,0.3630918051483732,0.3195800888374255,0.26977180361523395,
