,job788_scenario2_1842,job789_scenario3_1843,
in27,0.028137968853749862,0.07458427343322477,
B14,0.1586434279017795,0.12000912040173944,
B11,0.06175347385363161,0.2400182408034789,
cn12,0.0,0.07458427343322477,
B54,0.18176259425537095,0.13825087794442326,
B51,0.0386343075000401,0.3284608335257105,
os4,0.3986616687052583,0.13825087794442326,
in4,0.0386343075000401,0.3284608335257105,
B33,0.18176259425537095,0.12000912040173944,
sh10,0.5186707891069977,0.3986616687052583,
in22,0.3986616687052583,0.10350744346437002,
