,job25_scenario1_56,job27_scenario0_60,job28_scenario1_61,
in27,0.6067392259866862,0.16128678555014186,0.2812959059518813,
B14,0.5884974684440023,0.2348496013724064,0.4151633456426277,
B11,0.5569309407644946,0.1751451048391488,0.3449625104630798,
cn12,0.4519866711048935,0.04463964579111923,0.21559237720694158,
B54,0.7969491815679733,0.26846510637228815,0.4151633456426277,
B51,0.5182966332644545,0.3449625104630798,0.31021907598302656,
os4,0.6067392259866862,0.29515422524088825,0.326720752920396,
in4,0.3528626658942004,0.0,0.09108595037059408,
B33,0.5182966332644545,0.326720752920396,0.3449625104630798,
sh10,0.676940061166234,0.4151633456426277,0.5351724660443671,
in22,0.5430726214754876,0.22495339006134052,0.3449625104630798,
