,job73_scenario1_146,job82_scenario1_158,job84_scenario0_160,
in27,0.7661535571535223,0.4994575748992829,0.21689907444988732,
B14,1.006171797957001,0.4994575748992829,0.31021907598302667,
B11,0.9563635127348095,0.4496492896770913,0.22426769980721895,
cn12,0.6865917091195756,0.3893446658086095,0.07973369575313183,
B54,0.8861626775552617,0.6012249377583385,0.2982738873515867,
B51,0.7661535571535223,0.41101498217705124,0.3230498755626198,
os4,0.7977200848330299,0.5198501248566391,0.3230498755626198,
in4,0.7661535571535223,0.481215817356599,0.24846560212939506,
B33,0.4025562434332953,0.11274109482546457,0.0,
sh10,1.0763726331365489,0.5696584100788308,0.48848384293287395,
in22,0.7661535571535223,0.46471414041922965,0.31021907598302667,
