,job643_scenario0_1357,job644_scenario2_1358,
in27,0.17767810333488676,0.2759682067366635,
B14,0.26173725780344154,0.4414021741069176,
B11,0.1844686428033615,0.3600273612052182,
cn12,0.05113475226479813,0.19293657197752256,
B54,0.28485642415703305,0.48003648160695767,
B51,0.05766898293314737,0.0,
os4,0.2512409191571513,0.5298447668291493,
in4,0.20660127336603207,0.28982652602567044,
B33,0.3431120707051409,0.7200547224104364,
sh10,0.4048655445587724,0.600045602008697,
in22,0.28485642415703305,0.600045602008697,
