,job749_scenario1_1704,job750_scenario4_1706,
in27,0.15137540232550456,0.05369915824217836,
B14,0.22157623750505237,0.2786525483035188,
B11,0.20118368754769617,0.34885338348306666,
cn12,0.07181355429155795,0.1586434279017795,
B54,0.22157623750505237,0.2786525483035188,
B51,0.16644025306764293,0.22884426308132724,
os4,0.16644025306764293,0.22884426308132724,
in4,0.10156711710331295,0.34885338348306666,
B33,0.1829419300050123,0.0,
sh10,0.3913936431289834,0.0884425927222316,
in22,0.1829419300050123,0.19020995558128723,
