,job201_scenario1_371,job202_scenario4_372,job203_scenario4_373,
in27,0.2898265260256704,0.3174871015593015,0.1770854312002058,
B14,0.169817405623931,0.07746886075582265,0.12727714597801426,
B11,0.0,0.07746886075582265,0.3174871015593015,
cn12,0.14312828675533096,0.14234199672015257,0.1770854312002058,
B54,0.3600273612052183,0.5575053423627803,0.5575053423627803,
B51,0.2898265260256704,0.27885279405926144,0.27885279405926144,
os4,0.31021907598302656,0.2472862663797537,0.27885279405926144,
in4,0.1698174056239311,0.4374962219610409,0.2472862663797537,
B33,0.2715847684829865,0.12727714597801426,0.10058802710941417,
sh10,0.391593888884726,0.158843673657522,0.2205971475111535,
in22,0.31021907598302656,0.27885279405926144,0.2472862663797537,
