,job537_scenario1_1084,job538_scenario1_1085,
in27,0.12000912040173944,0.13507397114387776,
B14,0.19020995558128723,0.169817405623931,
B11,0.169817405623931,0.169817405623931,
cn12,0.01506485074213837,0.0,
B54,0.2715847684829866,0.31021907598302667,
B51,0.0813748129016994,0.12000912040173944,
os4,0.15157564808124718,0.15157564808124718,
in4,0.09332000153313935,0.1061508011127325,
B33,0.1061508011127325,0.13507397114387776,
sh10,0.0813748129016994,0.12000912040173944,
in22,0.12000912040173944,0.15157564808124718,
