,job69_scenario3_139,job70_scenario1_141,
in27,0.3123120632611507,0.07956184803394667,
B14,0.3825128984406984,0.1995709684356861,
B11,0.3825128984406984,0.12937013325613822,
cn12,0.26250377803895897,0.0,
B54,0.3438785909406584,0.2697718036152339,
B51,0.43232118366288996,0.12937013325613822,
os4,0.3825128984406984,0.12937013325613822,
in4,0.3438785909406584,0.06570352874493973,
B33,0.2856229443925504,0.05287272916534658,
sh10,0.3825128984406984,0.2697718036152339,
in22,0.3123120632611507,0.09462669877608498,
