,job574_scenario2_1179,job575_scenario0_1180,job576_scenario3_1181,
in27,0.33992853604935025,0.11347488973339015,0.2689414108346241,
B14,0.5568276104992376,0.2689414108346241,0.6841047564772518,
B11,0.4164259401401419,0.14123606504807795,0.444086515673773,
cn12,0.2964168197384026,0.0,0.3036848453146773,
B54,0.5181933029991975,0.24001824080347883,0.3738856804942252,
B51,0.35275933562894335,0.24001824080347883,0.40545220817373295,
os4,0.7968458513027163,0.20406827487029416,0.40545220817373295,
in4,0.33992853604935025,0.1569866060443379,0.3738856804942252,
B33,0.5568276104992376,0.25387656009248577,0.49389480089596455,
sh10,0.676836730900977,0.5640956360755124,0.444086515673773,
in22,0.676836730900977,0.24001824080347883,0.3738856804942252,
