,job780_scenario1_1818,job781_scenario0_1819,
in27,0.36002736120521817,0.21788561024080821,
B14,0.4382825119962191,0.284657886594598,
B11,0.36002736120521817,0.24001824080347878,
cn12,0.2747616752835321,0.09108595037059408,
B54,0.1751451048391488,0.0,
B51,0.3765290381425876,0.36002736120521817,
os4,0.4382825119962191,0.284657886594598,
in4,0.3311041911740729,0.2654006624291332,
B33,0.3947707956852714,0.31827339159447976,
sh10,0.5351724660443671,0.5351724660443671,
in22,0.3765290381425876,0.31827339159447976,
