,job103_scenario0_199,job104_scenario1_200,job105_scenario0_202,
in27,0.3756909026383711,0.43681849009749796,0.19020995558128706,
B14,0.4889094835716358,0.5301384916306372,0.2637727714035516,
B11,0.3756909026383711,0.48662677531968956,0.21913312561243237,
cn12,0.248891242768157,0.3483758973752663,0.07020083517954767,
B54,0.5525760880828343,0.7470375660805246,0.3102190759830265,
B51,0.17869040758860932,0.09991029524587125,0.0,
os4,0.46413349536060267,0.5301384916306372,0.2637727714035516,
in4,0.43256696768109504,0.35725664206355134,0.2538765600924857,
B33,0.4889094835716358,0.4518833408396363,0.2854430877719934,
sh10,0.6929777584419299,0.6270284456787851,0.5142873508533207,
in22,0.46413349536060267,0.422960170808491,0.29738827640343335,
