,job230_scenario0_426,job232_scenario4_428,
in27,0.13333389053856337,0.17923622361487818,
B14,0.18084894272688834,0.33787965151665766,
B11,0.14040167035909557,0.2676788163371099,
cn12,0.0,0.17923622361487818,
B54,0.26041079076083495,0.45788877191839705,
B51,0.2919773184403427,0.3876879367388492,
os4,0.20010616689235317,0.33787965151665766,
in4,0.18084894272688834,0.3876879367388492,
B33,0.24655247147182802,0.197477981157562,
sh10,0.5706298667438616,0.05922710321313873,
in22,0.2217764832607949,0.2676788163371099,
