,job283_scenario1_522,job285_scenario1_526,job286_scenario4_527,
in27,0.3564034142996913,0.14976268321349445,0.09462669877608498,
B14,0.39114684877974454,0.09462669877608498,0.2697718036152339,
B11,0.41153939873710077,0.12937013325613822,0.3897809240169733,
cn12,0.22869806851314517,0.0,0.1995709684356861,
B54,0.43465856509069223,0.2697718036152339,0.3897809240169733,
B51,0.3146494446889529,0.09462669877608498,0.14976268321349445,
os4,0.41153939873710077,0.09462669877608498,0.14976268321349445,
in4,0.3146494446889529,0.040927540533906626,0.2697718036152339,
B33,0.32748024426854605,0.12937013325613822,0.05287272916534658,
sh10,0.46134768395929243,0.2697718036152339,0.14976268321349445,
in22,0.3729050912370607,0.07956184803394667,0.2697718036152339,
