,job524_scenario0_1053,job529_scenario0_1061,
in27,0.6333775097172818,0.28129590595188125,
B14,0.6564966760708735,0.36535506042043603,
B11,0.6333775097172818,0.3025228505982198,
cn12,0.4929758393581863,0.14845598597054854,
B54,0.7395283108300144,0.41516334564262763,
B51,0.5449349169950501,0.15157564808124713,
os4,0.6930820062505394,0.38847422677402754,
in4,0.6649440373967896,0.33560149760868097,
B33,0.32436496518738656,0.0,
sh10,1.0636057061020479,0.5351724660443671,
in22,0.6930820062505394,0.43022819638476595,
