,job47_scenario0_94,job48_scenario2_95,
in27,0.15406686462767127,0.21689907444988749,
B14,0.18714551163813242,0.5067256004755578,
B11,0.13963045944980745,0.31651564489427064,
cn12,0.0,0.20640273580359725,
B54,0.2667073596720791,0.4182830077533263,
B51,0.22807305217203905,0.240018240803479,
os4,0.12000912040173961,0.3369081948516269,
in4,0.19650652449253136,0.22807305217203905,
B33,0.2667073596720791,0.4569173152533663,
sh10,0.38671648007381854,0.6969355560568451,
in22,0.22807305217203905,0.5769264356551057,
