,job807_scenario2_1900,job809_scenario0_1906,job810_scenario3_1907,
in27,0.5502259393686659,0.13333389053856337,0.31021907598302656,
B14,0.6471158934168137,0.20010616689235317,0.5706298667438616,
B11,0.576915058237266,0.1477702957164272,0.5004290315643138,
cn12,0.4973532102033193,0.0,0.31021907598302656,
B54,0.7284907063185131,0.2106025055386434,0.45062074634212224,
B51,0.6084815859167737,0.29197731844034275,0.5004290315643138,
os4,0.8169332990407447,0.19020995558128728,0.4119864388420822,
in4,0.5382807507372259,0.16352083671268713,0.4119864388420822,
B33,0.8871341342202925,0.24655247147182807,0.5004290315643138,
sh10,0.6969241786390055,0.35373079229397425,0.4119864388420822,
in22,0.7671250138185531,0.20010616689235317,0.5004290315643138,
