,job316_scenario0_592,job318_scenario1_595,
in27,0.2184144098303969,0.13507397114387776,
B14,0.31880219118406844,0.19020995558128723,
B11,0.24860135600452066,0.1061508011127325,
cn12,0.09497673060289952,0.0,
B54,0.3316329907636616,0.2400182408034789,
B51,0.36055616079480685,0.12000912040173944,
os4,0.26592946201872186,0.2400182408034789,
in4,0.2254821896509291,0.04980828522219172,
B33,0.3068570025526285,0.12000912040173944,
sh10,0.4970669581339157,0.2715847684829866,
in22,0.3316329907636616,0.13507397114387776,
