,job739_scenario0_1666,job740_scenario1_1667,job741_scenario1_1669,
in27,0.14850346141448556,0.19577272958460545,0.09688995404814787,
B14,0.2369460541367171,0.2798318840531602,0.21689907444988732,
B11,0.16293986659234938,0.22469589961575076,0.14669823927033943,
cn12,0.018405862538262263,0.13006920083966578,0.0,
B54,0.2617220423477502,0.30295105040675163,0.19020995558128712,
B51,0.3457811968163049,0.2096310488736124,0.1284564817276556,
os4,0.21527573776827535,0.259439334095804,0.1284564817276556,
in4,0.21527573776827535,0.15982276365142079,0.07020083517954778,
B33,0.2617220423477502,0.19577272958460545,0.1284564817276556,
sh10,0.46579031721804437,0.3998410044548996,0.2870999096294351,
in22,0.2369460541367171,0.2798318840531602,0.1284564817276556,
