,job22_scenario1_52,job23_scenario1_54,
in27,0.25099197276988783,0.07458427343322477,
B14,0.3211928079494357,0.13825087794442326,
B11,0.25099197276988783,0.1586434279017795,
cn12,0.14087906367921443,0.0,
B54,0.39139364312898345,0.1586434279017795,
B51,0.16254938004765618,0.0386343075000401,
os4,0.25099197276988783,0.2400182408034789,
in4,0.16254938004765618,0.0884425927222317,
B33,0.2162485382898346,0.07458427343322477,
sh10,0.6314118839324623,0.27865254830351893,
in22,0.29450368908083546,0.13825087794442326,
