,job7_scenario1_19,job8_scenario1_20,job9_scenario1_22,
in27,0.244393936333549,0.19230294285941119,0.11112837571345441,
B14,0.20844397040036433,0.14249465763721958,0.14976268321349445,
B11,0.25825225562255594,0.20736779360154955,0.09462669877608498,
cn12,0.18805142044300827,0.09541298881126337,0.0,
B54,0.37826137602429544,0.3438785909406584,0.23113749611519385,
B51,0.244393936333549,0.22386947053891892,0.05287272916534658,
os4,0.30806054084474754,0.17844462357040425,0.1995709684356861,
in4,0.25825225562255594,0.16561382399081115,0.05287272916534658,
B33,0.2196179481225159,0.22386947053891892,0.06570352874493973,
sh10,0.44846221120384316,0.2421112280816028,0.31958008883742545,
in22,0.3284530908021037,0.22386947053891892,0.05287272916534658,
