,job107_scenario0_204,job109_scenario2_206,
in27,0.3488533834830665,0.3699797283483483,
B14,0.005410957963090546,0.29977889316880046,
B11,0.17250174719078615,0.1797697727670612,
cn12,0.2288442630813271,0.33134542084830826,
B54,0.12269346196859465,0.09132718004482943,
B51,0.3360225839034734,0.21133630044656881,
os4,0.4329125379516212,0.6099979691518271,
in4,0.3777765535142118,0.33134542084830826,
B33,0.4440865156737728,0.5601896839296355,
sh10,0.7929398991568395,0.5215553764295955,
in22,0.0,0.04590233307631486,
