,job292_scenario0_547,job293_scenario0_550,
in27,0.32426071737877726,0.12343767922749738,
B14,0.23899503145709122,0.03361550499988164,
B11,0.33231503299023046,0.1378740844053612,
cn12,0.16561728947699783,0.0,
B54,0.4292049870383783,0.22382546058116892,
B51,0.44426983778051665,0.28208110712927675,
os4,0.3689003631698965,0.21188027194972897,
in4,0.32426071737877726,0.14557030979016794,
B33,0.3793967018161867,0.22382546058116892,
sh10,0.5492141074401178,0.4020902275310162,
in22,0.40251586816977825,0.1803137442702213,
