,job104_scenario1_200,job105_scenario0_202,job106_scenario1_203,
in27,0.6692232278418571,0.3566653805625014,0.5220993479327556,
B14,0.33231503299023035,0.0,0.15362462540162103,
B11,0.7190315130640487,0.3855885505936467,0.6105419406549872,
cn12,0.5807806351196254,0.23665626016076202,0.4020902275310161,
B54,0.9794423038248837,0.47667450096424085,0.642108468334495,
B51,0.3638815606697382,0.1980219526607221,0.22694512269186728,
os4,0.7625432293749963,0.43022819638476595,0.583852821786387,
in4,0.5896613798079104,0.42033198507370007,0.4407245350310562,
B33,0.6842880785839954,0.45189851275320775,0.5403411054754393,
sh10,0.8594331834231443,0.680742775834535,0.8007518962362744,
in22,0.6553649085528501,0.4638437013846477,0.5220993479327556,
