,job283_scenario1_522,job284_scenario2_524,
in27,0.1980067807471506,0.05634251589054079,
B14,0.23275021522720385,0.26041079076083495,
B11,0.25314276518456,0.16352083671268697,
cn12,0.07030143496060448,0.0,
B54,0.2762619315381515,0.19020995558128717,
B51,0.1562528111364122,0.009896211311065883,
os4,0.25314276518456,0.3102190759830265,
in4,0.1562528111364122,0.05634251589054079,
B33,0.1690836107160053,0.2217764832607949,
sh10,0.30295105040675174,0.26041079076083495,
in22,0.21450845768451998,0.3102190759830265,
