,job430_scenario1_840,job434_scenario4_846,
in27,0.5865857276549621,0.4649716308648193,
B14,0.7065948480567015,0.41516334564262763,
B11,0.6862022980993452,0.5849807512665586,
cn12,0.5395040588290059,0.3311041911740729,
B54,0.7564031332788932,0.6551815864461065,
B51,0.6225356935881468,0.7751907068478459,
os4,0.7297140144102929,0.4649716308648193,
in4,0.5865857276549621,0.6551815864461065,
B33,0.27636665167193547,0.0,
sh10,0.7564031332788932,0.3765290381425876,
in22,0.651458863619292,0.49653815854432704,
