,job466_scenario0_916,job467_scenario4_918,
in27,0.1627496258033988,0.2704054327333451,
B14,0.17718603098126262,0.24728626637975365,
B11,0.1627496258033988,0.41710367200368464,
cn12,0.039311946575901424,0.17708543120020587,
B54,0.3213930537051781,0.41710367200368464,
B51,0.0,0.17708543120020587,
os4,0.21026467799172377,0.41710367200368464,
in4,0.21026467799172377,0.2704054327333451,
B33,0.27596820673666345,0.17708543120020587,
sh10,0.5298447668291492,0.2704054327333451,
in22,0.25119221852563034,0.2086519588797136,
