,job358_scenario2_670,job359_scenario3_673,
in27,0.2204443771993477,0.17826476694984728,
B14,0.44539776726068814,0.26670735967207887,
B11,0.2204443771993477,0.14669823927033954,
cn12,0.14507490258872757,0.0,
B54,0.44539776726068814,0.14669823927033954,
B51,0.19152120716820242,0.2168990744498873,
os4,0.515598602440236,0.17826476694984728,
in4,0.20537952645720936,0.4569173152533661,
B33,0.515598602440236,0.12000912040173933,
sh10,0.515598602440236,0.26670735967207887,
in22,0.3955894820384966,0.09688995404814787,
