,job254_scenario2_473,job256_scenario4_475,job258_scenario1_477,
in27,0.37705783773217616,0.28255850044939546,0.1061508011127324,
B14,0.4156921452322162,0.4727684560306826,0.19020995558128712,
B11,0.36055616079480673,0.35275933562894335,0.13507397114387765,
cn12,0.26592946201872175,0.2643167429067116,0.015064850742138258,
B54,0.5855095508561472,0.4727684560306826,0.3600273612052181,
B51,0.2254821896509291,0.4229601708084911,0.07020083517954773,
os4,0.7757195064374345,0.3260702167603431,0.15157564808124707,
in4,0.3316329907636615,0.3843258633084511,0.13507397114387765,
B33,0.4970669581339156,0.17244559135872206,0.12000912040173933,
sh10,0.3454913100526684,0.07410678732542442,0.0,
in22,0.4970669581339156,0.3260702167603431,0.19020995558128712,
