,job44_scenario1_89,job45_scenario1_91,
in27,0.2096310488736124,0.11195480479028619,
B14,0.30295105040675163,0.16709078922769566,
B11,0.24119757655312013,0.14669823927033943,
cn12,0.10468677921401137,0.0,
B54,0.11274109482546457,0.05825564654810783,
B51,0.24119757655312013,0.07020083517954778,
os4,0.24119757655312013,0.21689907444988732,
in4,0.15982276365142079,0.05825564654810783,
B33,0.19577272958460545,0.09688995404814787,
sh10,0.5198501248566391,0.19020995558128712,
in22,0.22469589961575076,0.11195480479028619,
