,job180_scenario2_335,job181_scenario3_337,
in27,0.28962628026992776,0.1768851854444632,
B14,0.3913936431289834,0.24708602062401108,
B11,0.28962628026992776,0.31728685580355886,
cn12,0.14292804099958833,0.1132185809332647,
B54,0.31001883022728394,0.19727773540181942,
B51,0.06467289020858735,0.24708602062401103,
os4,0.5500370710307628,0.3670951410257504,
in4,0.21312887617913612,0.22039690175541088,
B33,0.35982711544947565,0.31728685580355886,
sh10,0.5500370710307628,0.2786525483035188,
in22,0.1513754023255045,0.0,
