,job41_scenario1_86,job42_scenario0_87,job43_scenario4_88,
in27,0.36991559392395945,0.14453400405408712,0.3273753342780427,
B14,0.5214912420052067,0.20736621387630333,0.3504945006316342,
B11,0.48992471432569895,0.1300975988762233,0.44738445467978216,
cn12,0.2572750988795517,0.0,0.3069827843206865,
B54,0.5214912420052067,0.243316179809488,0.44738445467978216,
B51,0.3849804446660978,0.2887410267780027,0.4971927399019737,
os4,0.4014821216034672,0.23048538022989484,0.44738445467978216,
in4,0.3312812864239194,0.16028454505034706,0.4971927399019737,
B33,0.32010730870176785,0.23048538022989484,0.2185401915984549,
sh10,0.6801346699069861,0.5673935750815216,0.3273753342780427,
in22,0.44011642910350723,0.23048538022989484,0.3273753342780427,
