,job169_scenario0_320,job173_scenario3_325,
in27,0.23021018784409858,0.20845171312397115,
B14,0.2899146843773562,0.2400182408034789,
B11,0.21635186855509164,0.2400182408034789,
cn12,0.09634274815335225,0.20845171312397115,
B54,0.36528415898797634,0.13825087794442326,
B51,0.350219308245838,0.3284608335257105,
os4,0.2899146843773562,0.27865254830351893,
in4,0.27065746021189135,0.5186707891069977,
B33,0.3363609889568311,0.20845171312397115,
sh10,0.20352106897549843,0.0,
in22,0.3363609889568311,0.3986616687052583,
