,job252_scenario0_470,job254_scenario2_473,job255_scenario1_474,
in27,0.3841256175527085,0.3102190759830266,0.3102190759830266,
B14,0.45432645273225636,0.34885338348306666,0.5888716242865455,
B11,0.4072447839063001,0.2937173990456572,0.3102190759830266,
cn12,0.24372394719361296,0.1990907002695722,0.1737082786439178,
B54,0.5539430231766396,0.5186707891069977,0.34885338348306666,
B51,0.21162387036192226,0.0,0.01506485074213837,
os4,0.4438301140859661,0.7088807446882849,0.34885338348306666,
in4,0.41569214523221626,0.26479422901451194,0.2519634294349188,
B33,0.4655004304544079,0.43022819638476606,0.3102190759830266,
sh10,0.5743355731339957,0.5888716242865455,0.5186707891069977,
in22,0.490276418665441,0.43022819638476606,0.3102190759830266,
