,job326_scenario0_609,job327_scenario1_610,
in27,0.12654335107008863,0.1338113766463635,
B14,0.1719681980386033,0.24098969746850968,
B11,0.12654335107008863,0.17923622361487818,
cn12,0.0,0.05922710321313873,
B54,0.26041079076083495,0.3876879367388492,
B51,0.26041079076083495,0.1338113766463635,
os4,0.18084894272688834,0.24098969746850968,
in4,0.18084894272688834,0.09786141071317883,
B33,0.23372167189223492,0.16273454667750875,
sh10,0.5004290315643137,0.2992453440166176,
in22,0.19020995558128728,0.197477981157562,
