,job308_scenario1_578,job310_scenario1_580,job311_scenario1_581,
in27,0.2906452123788955,0.07020083517954778,0.11195480479028619,
B14,0.3689003631698964,0.19020995558128712,0.16709078922769566,
B11,0.3689003631698964,0.07020083517954778,0.19020995558128712,
cn12,0.17869040758860932,0.03658533017966603,0.0,
B54,0.4271560097180044,0.24846560212939506,0.2870999096294351,
B51,0.2906452123788955,0.1284564817276556,0.1284564817276556,
os4,0.3457811968163049,0.21689907444988732,0.09688995404814787,
in4,0.19601851360281053,0.07020083517954778,0.07020083517954778,
B33,0.2906452123788955,0.1284564817276556,0.08303163475914094,
sh10,0.32538864685894875,0.33690819485162665,0.33690819485162665,
in22,0.2617220423477502,0.14669823927033943,0.21689907444988732,
