,job524_scenario0_1053,job526_scenario0_1056,
in27,0.3158557862853648,0.12330705940774855,
B14,0.3389749526389564,0.17761265106454827,
B11,0.3158557862853648,0.16873190637626323,
cn12,0.17545411592626925,0.0,
B54,0.42200658739809727,0.243316179809488,
B51,0.506065741866652,0.2887410267780027,
os4,0.3755602828186224,0.1869736639189472,
in4,0.34742231396487255,0.17761265106454827,
B33,0.42200658739809727,0.23048538022989484,
sh10,0.7460839826701309,0.3771836195002344,
in22,0.3755602828186224,0.2185401915984549,
