,job967_scenario1_2685,job968_scenario0_2686,
in27,0.34803041989242145,0.1101129090906734,
B14,0.34803041989242145,0.20070629422757735,
B11,0.3662721774351053,0.14557030979016794,
cn12,0.22802129949068206,0.0,
B54,0.46803954029416095,0.22382546058116892,
B51,0.34803041989242145,0.26557943019190733,
os4,0.3866647273924615,0.1803137442702213,
in4,0.24626305703336604,0.1620719867275373,
B33,0.3315287429550521,0.2820811071292767,
sh10,0.4364730126146532,0.4407245350310562,
in22,0.3866647273924615,0.1803137442702213,
