RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418612,180,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644418612,189,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418615,243,job97_scenario0_182,notAssignedYet,182,notAssignedYet,long_waiting_time,
1644418615,255,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418616,263,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418616,274,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418618,308,job129_scenario0_247,notAssignedYet,247,notAssignedYet,long_waiting_time,
1644418618,310,job131_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644418618,312,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644418619,323,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418622,371,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644418623,381,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644418624,403,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644418624,406,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418624,409,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644418638,693,job336_scenario0_632,notAssignedYet,632,notAssignedYet,long_waiting_time,
1644418639,698,job338_scenario0_637,notAssignedYet,637,notAssignedYet,long_waiting_time,
