RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418427,4,job1_scenario1_4,B54,4,4,worker_is_unavailable,
1644418427,19,job7_scenario1_19,B54,19,19,worker_is_unavailable,
1644418427,20,job8_scenario1_20,B54,20,20,worker_is_unavailable,
1644418427,22,job9_scenario1_22,B54,22,22,worker_is_unavailable,
1644418427,31,job12_scenario1_31,B54,31,31,Zt_prime=0,
1644418427,34,job15_scenario4_34,B11,34,34,Zt_prime=0,
1644418427,35,job16_scenario1_35,B54,35,35,worker_is_unavailable,
1644418428,39,job17_scenario2_37,B14,37,39,worker_is_unavailable,
1644418428,49,job21_scenario1_49,B54,49,49,Zt_prime=0,
1644418428,54,job23_scenario1_54,B54,54,54,worker_is_unavailable,
1644418428,55,job24_scenario1_55,B54,55,55,worker_is_unavailable,
1644418428,67,job31_scenario0_67,in27,67,67,worker_is_unavailable,
1644418428,67,job20_scenario3_47,B11,47,67,Zt_prime=0,
1644418429,72,job35_scenario0_72,B14,72,72,worker_is_unavailable,
1644418429,72,job26_scenario4_59,B11,59,72,worker_is_unavailable,
1644418429,75,job37_scenario1_74,B54,74,75,worker_is_unavailable,
1644418429,78,job30_scenario4_66,B11,66,78,worker_is_unavailable,
1644418429,90,job44_scenario1_89,B54,89,90,worker_is_unavailable,
1644418429,92,job45_scenario1_91,B54,91,92,worker_is_unavailable,
1644418429,94,job47_scenario0_94,in27,94,94,worker_is_unavailable,
1644418429,96,job49_scenario4_96,B11,96,96,Zt_prime=0,
1644418429,100,job39_scenario0_80,in27,80,100,worker_is_unavailable,
1644418430,104,job53_scenario1_103,B54,103,104,worker_is_unavailable,
1644418430,118,job60_scenario3_118,B11,118,118,other_job_from_Ati_was_chosen,
1644418430,119,job61_scenario0_119,in27,119,119,Zt_prime=0,
1644418430,124,job59_scenario0_113,cn12,113,124,worker_is_unavailable,
1644418430,125,job62_scenario0_123,B11,123,125,worker_is_unavailable,
1644418431,127,job58_scenario3_111,B11,111,127,worker_is_unavailable,
1644418431,134,job66_scenario1_133,B54,133,134,worker_is_unavailable,
1644418431,138,job68_scenario3_138,B11,138,138,worker_is_unavailable,
1644418431,141,job70_scenario1_141,B54,141,141,Zt_prime=0,
1644418431,144,job63_scenario1_124,B54,124,144,Zt_prime=0,
1644418431,146,job72_scenario3_144,B11,144,146,worker_is_unavailable,
1644418431,148,job74_scenario1_147,B54,147,148,Zt_prime=0,
1644418431,150,job69_scenario3_139,B11,139,150,worker_is_unavailable,
1644418431,153,job67_scenario4_135,B11,135,153,worker_is_unavailable,
1644418431,155,job79_scenario1_154,B54,154,155,worker_is_unavailable,
1644418432,163,job78_scenario0_152,B14,152,163,Zt_prime=0,
1644418432,163,job83_scenario3_159,B11,159,163,worker_is_unavailable,
1644418432,166,job75_scenario4_148,B11,148,166,worker_is_unavailable,
1644418432,167,job89_scenario3_166,B11,166,167,worker_is_unavailable,
1644418432,168,job91_scenario0_168,in27,168,168,worker_is_unavailable,
1644418432,170,job85_scenario1_161,B54,161,170,other_job_from_Ati_was_chosen,
1644418432,171,job84_scenario0_160,in27,160,171,worker_is_unavailable,
1644418432,172,job80_scenario1_156,B54,156,172,worker_is_unavailable,
1644418432,172,job88_scenario1_165,B54,165,172,worker_is_unavailable,
1644418432,177,job92_scenario3_171,B11,171,177,worker_is_unavailable,
1644418433,192,job93_scenario1_172,B54,172,192,Zt_prime=0,
1644418433,198,job102_scenario0_198,in27,198,198,worker_is_unavailable,
1644418434,206,job107_scenario0_204,B14,204,206,worker_is_unavailable,
1644418434,207,job109_scenario2_206,B14,206,207,worker_is_unavailable,
1644418434,212,job112_scenario2_211,B14,211,212,worker_is_unavailable,
1644418434,214,job106_scenario1_203,B54,203,214,other_job_from_Ati_was_chosen,
1644418434,219,job103_scenario0_199,in27,199,219,worker_is_unavailable,
1644418434,220,job104_scenario1_200,B54,200,220,worker_is_unavailable,
1644418434,221,job115_scenario1_217,cn12,217,221,worker_is_unavailable,
1644418434,222,job105_scenario0_202,cn12,202,222,worker_is_unavailable,
1644418434,225,job108_scenario1_205,B54,205,225,worker_is_unavailable,
1644418435,226,job114_scenario0_213,in27,213,226,Zt_prime=0,
1644418435,226,job120_scenario1_226,B54,226,226,worker_is_unavailable,
1644418435,227,job110_scenario2_207,B14,207,227,worker_is_unavailable,
1644418435,228,job111_scenario2_208,B14,208,228,worker_is_unavailable,
1644418435,228,job118_scenario1_220,B54,220,228,worker_is_unavailable,
1644418435,238,job124_scenario1_238,B54,238,238,worker_is_unavailable,
1644418435,239,job117_scenario1_219,B54,219,239,worker_is_unavailable,
1644418435,245,job119_scenario1_225,B54,225,245,Zt_prime=0,
1644418436,255,job131_scenario0_249,in27,249,255,worker_is_unavailable,
1644418436,265,job128_scenario2_246,B14,246,265,worker_is_unavailable,
1644418437,271,job132_scenario0_251,B54,251,271,worker_is_unavailable,
1644418437,271,job141_scenario1_271,B54,271,271,worker_is_unavailable,
1644418437,282,job136_scenario0_262,B14,262,282,Zt_prime=0,
1644418438,287,job138_scenario2_267,B14,267,287,worker_is_unavailable,
1644418438,289,job143_scenario1_274,B54,274,289,worker_is_unavailable,
1644418438,297,job152_scenario2_296,B14,296,297,worker_is_unavailable,
1644418438,298,job144_scenario2_278,B14,278,298,worker_is_unavailable,
1644418438,298,job153_scenario3_298,B11,298,298,worker_is_unavailable,
1644418438,300,job148_scenario3_288,B11,288,300,other_job_from_Ati_was_chosen,
