,job126_scenario3_241,job127_scenario1_242,job128_scenario0_243,
in27,0.26977180361523395,0.3195800888374255,0.19957096843568622,
B14,0.3897809240169734,0.42134745169648113,0.28483665435737227,
B11,0.5799908795982606,0.2094671797467521,0.19020995558128728,
cn12,0.21996351839304235,0.21996351839304235,0.0,
B54,0.3630918051483732,0.4599817591965212,0.26977180361523395,
B51,0.3897809240169734,0.3195800888374255,0.28483665435737227,
os4,0.5799908795982606,0.42134745169648113,0.2094671797467521,
in4,0.5097900444187127,0.19957096843568622,0.19957096843568622,
B33,0.42134745169648113,0.21996351839304235,0.3195800888374255,
sh10,0.255913484326227,0.3897809240169734,0.28483665435737227,
in22,0.3897809240169734,0.3013383312947417,0.2311374961151939,
