,job330_scenario3_611,job331_scenario4_615,
in27,0.3333382423366181,0.27158476848298657,
B14,0.43022819638476606,0.2898265260256704,
B11,0.391593888884726,0.4800364816069576,
cn12,0.2261599215144719,0.2898265260256704,
B54,0.3333382423366181,0.4800364816069576,
B51,0.5502373167865054,0.3102190759830266,
os4,0.391593888884726,0.27158476848298657,
in4,0.4800364816069576,0.3600273612052183,
B33,0.4800364816069576,0.25508309154561715,
sh10,0.19020995558128723,0.0,
in22,0.3600273612052183,0.43022819638476606,
