,job619_scenario1_1255,job620_scenario0_1257,
in27,0.3172868558035589,0.1200091204017395,
B14,0.2968943058462027,0.1867813967555293,
B11,0.4871042614274899,0.2084517131239711,
cn12,0.13444552557960332,0.0,
B54,0.3986616687052583,0.2084517131239711,
B51,0.2968943058462027,0.24708602062401114,
os4,0.2968943058462027,0.2084517131239711,
in4,0.1867813967555293,0.19727773540181953,
B33,0.2786525483035189,0.15864342790177943,
sh10,0.6773142170087771,0.4871042614274899,
in22,0.2968943058462027,0.19727773540181953,
