,job133_scenario3_251,job134_scenario1_253,
in27,0.4688625038848061,0.24001824080347883,
B14,0.3284608335257104,0.43022819638476606,
B11,0.5888716242865455,0.26479422901451194,
cn12,0.3102190759830266,0.1737082786439178,
B54,0.3102190759830266,0.4688625038848061,
B51,0.5186707891069977,0.3284608335257104,
os4,0.3284608335257104,0.4688625038848061,
in4,0.5888716242865455,0.21834792443503703,
B33,0.5888716242865455,0.2786525483035189,
sh10,0.0,0.0617534738536315,
in22,0.3719725498366581,0.3986616687052583,
