,job922_scenario1_2120,job923_scenario2_2121,job924_scenario1_2124,
in27,0.13507397114387765,0.12000912040173933,0.13507397114387765,
B14,0.24001824080347878,0.15157564808124707,0.19020995558128712,
B11,0.08137481290169929,0.12000912040173933,0.12000912040173933,
cn12,0.023119166353591458,0.08137481290169929,0.023119166353591458,
B54,0.5502373167865053,0.2715847684829865,0.19020995558128712,
B51,0.19020995558128712,0.08137481290169929,0.08137481290169929,
os4,0.1061508011127324,0.21332912193487857,0.2715847684829865,
in4,0.015064850742138258,0.015064850742138258,0.07020083517954773,
B33,0.13507397114387765,0.16981740562393088,0.12000912040173933,
sh10,0.0,0.24001824080347872,0.0,
in22,0.16981740562393088,0.3600273612052181,0.13507397114387765,
