,job298_scenario1_554,job299_scenario4_556,job300_scenario3_557,
in27,0.019257224165464826,0.11112837571345441,0.11112837571345441,
B14,0.1728818495670859,0.12937013325613822,0.5097900444187127,
B11,0.06570352874493973,0.2697718036152339,0.3897809240169733,
cn12,0.009361012854398942,0.019257224165464826,0.1728818495670859,
B54,0.2697718036152339,0.5097900444187127,0.12937013325613822,
B51,0.06570352874493973,0.3897809240169733,0.1995709684356861,
os4,0.06570352874493973,0.2697718036152339,0.5097900444187127,
in4,0.1995709684356861,0.2697718036152339,0.23113749611519385,
B33,0.0,0.040927540533906626,0.1728818495670859,
sh10,0.3897809240169733,0.14976268321349445,0.5097900444187127,
in22,0.09462669877608498,0.1728818495670859,0.5097900444187127,
