,job68_scenario0_125,job70_scenario0_128,
in27,0.2835299571144264,0.30315129616249437,
B14,0.30315129616249437,0.3804199111625744,
B11,0.33333824233661813,0.35066634835081933,
cn12,0.179713616934997,0.17635163629228023,
B54,0.39159388888472596,0.41636987709575907,
B51,0.009896211311065883,0.0,
os4,0.3804199111625744,0.33333824233661813,
in4,0.3175877013403582,0.3600273612052183,
B33,0.3804199111625744,0.46179472406427374,
sh10,0.6702464371882448,0.5004290315643138,
in22,0.41636987709575907,0.35066634835081933,
